,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
535,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'LUNCH BOX WITH CUTLERY RETROSPOT '})",frozenset({'POSTAGE'}),0.0368763557483731,0.6507592190889371,0.03253796095444685,0.8823529411764706,1.3558823529411765,0.008540332484789737,2.9685466377440344
536,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})",frozenset({'POSTAGE'}),0.021691973969631236,0.6507592190889371,0.021691973969631236,1.0,1.5366666666666666,0.007575721928656463,inf
537,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'SET/10 RED POLKADOT PARTY CANDLES'})",frozenset({'POSTAGE'}),0.02386117136659436,0.6507592190889371,0.021691973969631236,0.9090909090909091,1.396969696969697,0.006164096724558985,3.841648590021691
538,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT '})",frozenset({'POSTAGE'}),0.05422993492407809,0.6507592190889371,0.049891540130151846,0.92,1.4137333333333335,0.014600910027714908,4.365509761388289
539,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'RED RETROSPOT MINI CASES'})",frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT '}),0.03036876355748373,0.12147505422993492,0.02386117136659436,0.7857142857142857,6.468112244897959,0.02017212416655295,4.099783080260304
540,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'SET/10 RED POLKADOT PARTY CANDLES'})",frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT '}),0.03036876355748373,0.12147505422993492,0.021691973969631236,0.7142857142857143,5.880102040816327,0.01800292676958983,3.074837310195228
541,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'SET/10 RED POLKADOT PARTY CANDLES'})",frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.02386117136659436,0.10412147505422993,0.021691973969631236,0.9090909090909091,8.731060606060606,0.019207513610419676,9.854663774403466
542,"frozenset({'POSTAGE', 'MINI LIGHTS WOODLAND MUSHROOMS'})",frozenset({'RABBIT NIGHT LIGHT'}),0.0368763557483731,0.16052060737527116,0.03253796095444685,0.8823529411764706,5.496820349761526,0.02661854593193143,7.135574837310194
543,"frozenset({'MINI LIGHTS WOODLAND MUSHROOMS', 'RABBIT NIGHT LIGHT'})",frozenset({'POSTAGE'}),0.0368763557483731,0.6507592190889371,0.03253796095444685,0.8823529411764706,1.3558823529411765,0.008540332484789737,2.9685466377440344
544,frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'}),"frozenset({'POSTAGE', 'RABBIT NIGHT LIGHT'})",0.04338394793926247,0.14099783080260303,0.03253796095444685,0.75,5.31923076923077,0.026420918403357786,3.436008676789588
545,"frozenset({'MINI PAINT SET VINTAGE ', 'PLASTERS IN TIN CIRCUS PARADE '})",frozenset({'POSTAGE'}),0.03253796095444685,0.6507592190889371,0.026030368763557483,0.8,1.2293333333333334,0.004855990702095324,1.746203904555315
546,"frozenset({'MINI PAINT SET VINTAGE ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.026030368763557483,0.8571428571428572,1.3171428571428572,0.006267615906192802,2.4446854663774413
547,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.021691973969631236,0.7142857142857143,1.0976190476190477,0.0019292211122665555,1.2223427331887202
548,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'POSTAGE'}),0.03253796095444685,0.6507592190889371,0.02386117136659436,0.7333333333333334,1.126888888888889,0.0026867933051322006,1.3096529284164862
549,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.021691973969631236,0.7142857142857143,1.0976190476190477,0.0019292211122665555,1.2223427331887202
550,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03253796095444685,0.11279826464208242,0.03036876355748373,0.9333333333333333,8.274358974358975,0.02669853802683029,13.308026030368767
551,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.03036876355748373,1.0,8.537037037037036,0.026811468043158086,inf
552,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.03036876355748373,1.0,8.865384615384615,0.02694321972887385,inf
553,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03036876355748373,0.10845986984815618,0.03036876355748373,1.0,9.22,0.027074971414589616,inf
554,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.03036876355748373,1.0,8.537037037037036,0.026811468043158086,inf
555,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03253796095444685,0.10845986984815618,0.03036876355748373,0.9333333333333333,8.605333333333334,0.026839700547240036,13.373101952277661
556,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03470715835140998,0.04772234273318872,0.03253796095444685,0.9374999999999999,19.644886363636363,0.030881654048305812,15.236442516268953
557,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.0368763557483731,0.05422993492407809,0.03253796095444685,0.8823529411764706,16.270588235294117,0.030538158581975425,8.039045553145334
558,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.04338394793926247,0.04121475054229935,0.03253796095444685,0.75,18.19736842105263,0.030749902362590047,3.8351409978308024
559,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",0.04121475054229935,0.04338394793926247,0.03253796095444685,0.7894736842105262,18.19736842105263,0.030749902362590047,4.543926247288501
560,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.039045553145336226,0.05422993492407809,0.03253796095444685,0.8333333333333333,15.366666666666665,0.030420523148300637,5.674620390455528
561,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.03470715835140998,0.6507592190889371,0.03253796095444685,0.9374999999999999,1.4406249999999998,0.009951957688887212,5.587852494576997
562,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.04121475054229935,0.052060737527114966,0.03253796095444685,0.7894736842105262,15.164473684210526,0.030392290644218688,4.502711496746202
563,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.0368763557483731,0.04121475054229935,0.028199566160520606,0.7647058823529412,18.554179566563466,0.02667971635744232,4.074837310195228
564,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03470715835140998,0.11279826464208242,0.028199566160520606,0.8124999999999999,7.203124999999999,0.024284658927823603,4.731742588575558
565,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03036876355748373,0.05422993492407809,0.028199566160520606,0.9285714285714286,17.122857142857143,0.026552670089073548,13.240780911062911
566,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.0368763557483731,0.04121475054229935,0.026030368763557483,0.7058823529411765,17.126934984520123,0.024510518960479198,3.2598698481561827
567,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03253796095444685,0.05422993492407809,0.026030368763557483,0.8,14.752,0.024265837258435636,4.728850325379611
568,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03470715835140998,0.11713665943600868,0.026030368763557483,0.75,6.402777777777778,0.021964888175756748,3.531453362255965
569,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03253796095444685,0.04121475054229935,0.026030368763557483,0.8,19.410526315789472,0.02468932481966488,4.793926247288504
570,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03036876355748373,0.05422993492407809,0.026030368763557483,0.8571428571428572,15.805714285714286,0.024383472692110424,6.620390455531456
571,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03470715835140998,0.10845986984815618,0.026030368763557483,0.75,6.915,0.02226603488596421,3.5661605206073754
572,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.039045553145336226,0.04772234273318872,0.03470715835140998,0.888888888888889,18.626262626262626,0.03284381308200131,8.570498915401306
573,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.0368763557483731,0.6507592190889371,0.03470715835140998,0.9411764705882354,1.4462745098039218,0.010709529881752864,5.937093275488079
574,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.0455531453362256,0.04121475054229935,0.03470715835140998,0.7619047619047619,18.486215538847116,0.032829696829960335,4.026898047722342
575,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.04121475054229935,0.0455531453362256,0.03470715835140998,0.8421052631578947,18.486215538847116,0.032829696829960335,6.0448300795372365
576,frozenset({'PACK OF 6 SKULL PAPER PLATES'}),"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",0.04772234273318872,0.039045553145336226,0.03470715835140998,0.7272727272727273,18.626262626262626,0.03284381308200131,3.5234996384671007
577,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.021691973969631236,0.04772234273318872,0.021691973969631236,1.0,20.954545454545457,0.020656782153293085,inf
578,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.026030368763557483,0.04121475054229935,0.021691973969631236,0.8333333333333334,20.219298245614034,0.020619138814517154,5.752711496746205
579,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03036876355748373,0.04772234273318872,0.028199566160520606,0.9285714285714286,19.45779220779221,0.026750297617647197,13.331887201735363
580,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.0368763557483731,0.11279826464208242,0.028199566160520606,0.7647058823529412,6.779411764705883,0.024039977225780038,3.7706073752711506
581,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03036876355748373,0.04121475054229935,0.028199566160520606,0.9285714285714286,22.530075187969924,0.026947925146220842,13.422993492407814
582,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03253796095444685,0.04772234273318872,0.03036876355748373,0.9333333333333333,19.55757575757576,0.028815975832976504,14.284164859002171
583,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.0368763557483731,0.11713665943600868,0.03036876355748373,0.823529411764706,7.030501089324619,0.02604919043294545,5.002892263195953
584,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03470715835140998,0.04121475054229935,0.03036876355748373,0.8749999999999999,21.230263157894733,0.028938316683998287,7.670281995661598
585,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",0.04121475054229935,0.03470715835140998,0.03036876355748373,0.7368421052631577,21.230263157894733,0.028938316683998287,3.66811279826464
586,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03036876355748373,0.04772234273318872,0.03036876355748373,1.0,20.954545454545457,0.02891949501461032,inf
587,"frozenset({'PACK OF 6 SKULL PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.0368763557483731,0.10845986984815618,0.03036876355748373,0.823529411764706,7.592941176470589,0.02636915881254088,5.052060737527118
588,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),0.03470715835140998,0.04121475054229935,0.03036876355748373,0.8749999999999999,21.230263157894733,0.028938316683998287,7.670281995661598
589,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",0.04121475054229935,0.03470715835140998,0.03036876355748373,0.7368421052631577,21.230263157894733,0.028938316683998287,3.66811279826464
590,"frozenset({'SET OF 9 HEART SHAPED BALLOONS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.021691973969631236,0.6507592190889371,0.021691973969631236,1.0,1.5366666666666666,0.007575721928656463,inf
591,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.039045553145336226,0.11279826464208242,0.028199566160520606,0.7222222222222222,6.402777777777778,0.023795295523736475,3.1939262472885033
592,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
593,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.039045553145336226,0.11713665943600868,0.03036876355748373,0.7777777777777777,6.63991769547325,0.025795097896207902,3.972885032537959
594,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.03253796095444685,0.6507592190889371,0.03036876355748373,0.9333333333333333,1.4342222222222223,0.00919438549602157,5.238611713665945
595,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})",0.04121475054229935,0.09978308026030369,0.03036876355748373,0.7368421052631577,7.384439359267732,0.026256228796213078,3.420824295010844
596,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
597,"frozenset({'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.039045553145336226,0.10845986984815618,0.028199566160520606,0.7222222222222222,6.658888888888889,0.023964690548228175,3.2095444685466377
598,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03253796095444685,0.11279826464208242,0.026030368763557483,0.8,7.092307692307693,0.022360143232904042,4.436008676789589
599,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.026030368763557483,0.8571428571428572,7.317460317460318,0.02247307324923184,6.180043383947941
600,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03036876355748373,0.11279826464208242,0.026030368763557483,0.8571428571428572,7.598901098901099,0.022604824934947605,6.2104121475054255
601,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03036876355748373,0.10845986984815618,0.026030368763557483,0.8571428571428572,7.902857142857143,0.02273657662066337,6.2407809110629096
602,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03036876355748373,0.11713665943600868,0.03036876355748373,1.0,8.537037037037036,0.026811468043158086,inf
603,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03253796095444685,0.10845986984815618,0.03036876355748373,0.9333333333333333,8.605333333333334,0.026839700547240036,13.373101952277661
604,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",0.04121475054229935,0.10412147505422993,0.03036876355748373,0.7368421052631577,7.076754385964911,0.026077422937027396,3.4043383947939243
605,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.052060737527114966,0.04772234273318872,0.04121475054229935,0.7916666666666667,16.589015151515152,0.038730290183087795,4.570932754880696
606,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.0455531453362256,0.05422993492407809,0.04121475054229935,0.9047619047619048,16.683809523809522,0.03874440643512877,9.93058568329718
607,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.04338394793926247,0.6507592190889371,0.04121475054229935,0.9500000000000001,1.4598333333333335,0.012982246460349806,6.984815618221267
608,frozenset({'PACK OF 6 SKULL PAPER CUPS'}),"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",0.05422993492407809,0.0455531453362256,0.04121475054229935,0.76,16.683809523809522,0.03874440643512877,3.9768618944323935
609,frozenset({'PACK OF 6 SKULL PAPER PLATES'}),"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})",0.04772234273318872,0.052060737527114966,0.04121475054229935,0.8636363636363638,16.589015151515156,0.038730290183087795,6.95155459146783
610,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.02386117136659436,0.04772234273318872,0.02386117136659436,1.0,20.954545454545457,0.022722460368622393,inf
611,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.026030368763557483,0.05422993492407809,0.02386117136659436,0.9166666666666666,16.903333333333332,0.02244954616249688,11.349240780911057
612,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.0368763557483731,0.04772234273318872,0.028199566160520606,0.7647058823529412,16.024064171122998,0.02643974007274575,4.047180043383949
613,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03036876355748373,0.05422993492407809,0.028199566160520606,0.9285714285714286,17.122857142857143,0.026552670089073548,13.240780911062911
614,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.0368763557483731,0.04772234273318872,0.03036876355748373,0.823529411764706,17.25668449197861,0.028608937469708873,5.396240057845266
615,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03470715835140998,0.05422993492407809,0.03036876355748373,0.8749999999999999,16.134999999999998,0.028486596618687094,7.566160520607368
616,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.04338394793926247,0.11713665943600868,0.03036876355748373,0.7,5.975925925925925,0.02528691282273281,2.9428778018799706
617,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'PACK OF 6 SKULL PAPER PLATES'}),0.03253796095444685,0.04772234273318872,0.03036876355748373,0.9333333333333333,19.55757575757576,0.028815975832976504,14.284164859002171
618,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'PACK OF 6 SKULL PAPER CUPS'}),0.03470715835140998,0.05422993492407809,0.03036876355748373,0.8749999999999999,16.134999999999998,0.028486596618687094,7.566160520607368
619,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.04338394793926247,0.10845986984815618,0.03036876355748373,0.7,6.454,0.025663346210492138,2.971800433839479
620,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'POSTAGE'}),0.02386117136659436,0.6507592190889371,0.021691973969631236,0.9090909090909091,1.396969696969697,0.006164096724558985,3.841648590021691
621,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'POSTAGE'}),0.0368763557483731,0.6507592190889371,0.03470715835140998,0.9411764705882354,1.4462745098039218,0.010709529881752864,5.937093275488079
622,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'POSTAGE'}),0.0368763557483731,0.6507592190889371,0.03470715835140998,0.9411764705882354,1.4462745098039218,0.010709529881752864,5.937093275488079
623,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'POSTAGE'}),0.03253796095444685,0.6507592190889371,0.03036876355748373,0.9333333333333333,1.4342222222222223,0.00919438549602157,5.238611713665945
624,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.0368763557483731,0.11279826464208242,0.03036876355748373,0.823529411764706,7.300904977375566,0.026209174622743164,5.027476500361535
625,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.0368763557483731,0.11713665943600868,0.03036876355748373,0.823529411764706,7.030501089324619,0.02604919043294545,5.002892263195953
626,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.03253796095444685,0.11279826464208242,0.028199566160520606,0.8666666666666667,7.683333333333334,0.024529340629867166,6.6540130151843835
627,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.0368763557483731,0.10845986984815618,0.028199566160520606,0.7647058823529412,7.050588235294118,0.024199961415577752,3.7890455531453373
628,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.03253796095444685,0.11713665943600868,0.03253796095444685,1.0,8.537037037037036,0.028726572903383665,inf
629,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.0368763557483731,0.10845986984815618,0.03253796095444685,0.8823529411764706,8.135294117647058,0.028538356209504,7.578091106290671
630,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.026030368763557483,0.6507592190889371,0.02386117136659436,0.9166666666666666,1.408611111111111,0.006921668917424632,4.190889370932753
631,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.03036876355748373,0.6507592190889371,0.028199566160520606,0.9285714285714286,1.426904761904762,0.008436813303155925,4.889370932754883
632,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.0455531453362256,0.11713665943600868,0.03253796095444685,0.7142857142857142,6.097883597883597,0.027202017682958386,3.0900216919739685
633,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})",frozenset({'POSTAGE'}),0.03470715835140998,0.6507592190889371,0.03253796095444685,0.9374999999999999,1.4406249999999998,0.009951957688887212,5.587852494576997
